student_id,student_type,lms_logins_per_week,avg_assignment_delay_days,attendance_percentage,feedback_sentiment_score,activity_irregularity_score,risk_score,burnout_label,dropout_probability,dropout_label
42,normal,16,3,78.68809585443367,0.09655047859774513,0.005369166048051044,14.40851352711235,0,0.027675322502755964,0
43,normal,18,0,79.69027471363562,0.021647902587247914,0.20800781851580952,10.69754859932824,0,0.019260601480499268,0
44,high_risk,1,14,42.14377627277761,-0.5390792270803404,0.8974514714402986,78.42868307628186,1,0.9449488636103298,1
45,normal,14,4,91.67975861606402,0.24483955080952058,0.2866214559115998,19.212715517991327,0,0.043993263140390176,0
46,medium_risk,7,5,64.23598577163095,0.18088866067804377,0.4709617708910403,38.92209678712453,0,0.24828307044501743,0
47,normal,13,0,93.07252518619445,0.6445631546318221,0.29134113499062475,14.851985728310757,0,0.02889400673041971,0
48,normal,14,3,99.39957798481124,0.3312138146231214,0.04746228127850092,12.362039722974703,0,0.02266968696938362,0
49,normal,11,4,99.41225085110622,0.7002146588453342,0.20092068706469682,19.74408092652723,0,0.04628301550883422,0
50,normal,13,0,92.63451399118543,0.2915777167599307,0.1131790272149325,12.289056910427629,0,0.02250854997870878,0
51,high_risk,4,14,61.878051433786254,-0.13203555331784178,0.8523881779480232,62.96350977720808,0,0.7852202180394088,1
52,medium_risk,6,3,73.44228920197598,-0.014216439761287392,0.46629369932935494,35.34707978586564,0,0.18765925843249118,0
53,high_risk,3,10,49.56985770363376,-0.41086659684396176,0.8590677424483304,66.23988399680927,0,0.835344444641332,1
54,high_risk,2,12,64.21728625532607,-0.916154281995519,0.7388188103815108,72.27027482182393,1,0.9026504685920096,1
55,normal,17,0,75.42303358662357,0.36495718766822516,0.10948396686913703,11.536501106381161,0,0.020910945167795136,0
56,high_risk,3,10,58.15455337366153,-0.4900675045923515,0.6519048933985058,62.1742809597808,0,0.7716106254209263,1
57,normal,19,4,77.48072240206692,0.8390491680793574,0.37256887763448776,17.801685897333925,0,0.038426214346866674,0
58,normal,14,0,98.15356583157327,0.7930081591225383,0.368974244401508,13.496222208129302,0,0.025323377169521134,0
59,normal,18,1,80.89110098553554,0.8945232369109726,0.07370603046829749,9.716148543973908,0,0.017491651248179314,0
60,normal,16,2,81.7765747535091,0.30424631148658465,0.20579185685241225,15.309400831075576,0,0.030205507308222263,0
61,normal,10,2,95.57718822517201,0.04197272624350601,0.18843314028180527,19.098866714600746,0,0.043516917615264494,0
62,normal,18,1,82.75368052727005,0.4513367251540973,0.153677673970391,10.450078311071687,0,0.01879865849607218,0
63,medium_risk,6,5,79.58523731217285,-0.42909362020033537,0.6688923479354919,45.74014686066086,0,0.39508540789732416,0
64,normal,19,2,90.59355613748853,0.8301829666176939,0.14418521165970222,8.431055807190068,0,0.015414768576687962,0
65,normal,19,1,84.368275563394,0.9255293216468949,0.33157195647720483,11.46484378964291,0,0.020764738843543778,0
66,normal,10,0,92.83047512692762,0.1640307314593894,0.3822070825668964,20.02548745677154,0,0.0475411499026416,0
67,normal,15,2,91.43920764461531,0.8831194066747751,0.23081674479601003,14.519115927452992,0,0.02797450681136758,0
68,medium_risk,10,4,76.41819268141232,0.12600960656466365,0.5176728616925202,31.493878088368056,0,0.1358010347766333,0
69,normal,15,2,95.51568483547592,0.12794994091976486,0.3991660537649151,16.025236264271413,0,0.03237442741043815,0
70,high_risk,1,15,62.70087190839304,-0.7643128856692906,0.9633034218708264,78.9890266360035,1,0.9477921650011748,1
71,medium_risk,6,6,79.52826444768112,-0.2749919836956203,0.6813743299031341,44.96342859206103,0,0.37668161282209345,0
72,normal,10,4,92.73180029174533,0.5321111338370037,0.19115083084909226,22.517645723133388,0,0.060186383985050926,0
73,normal,14,0,79.77023728615768,0.5528417959847682,0.10129814521610032,14.076912856702084,0,0.026796844524076886,0
74,medium_risk,10,3,75.73097872730021,0.27910221363491183,0.3238502097549075,27.425008464498564,0,0.09470456332845897,0
75,medium_risk,5,3,69.82698180537571,0.19797241860683124,0.5848253685636683,39.065635077111104,0,0.25097171700417614,0
76,medium_risk,6,7,61.78006355965359,0.05519368671142055,0.3665657137243759,41.88680314928557,0,0.3076093501269125,0
77,medium_risk,11,3,65.00113517020307,-0.16636101734327924,0.44018808092717115,33.09795268150599,0,0.15574891779137837,0
78,normal,15,1,89.14112205961972,0.14206160944306223,0.2819183344528747,14.526827835221527,0,0.027995484615239815,0
79,normal,10,1,96.83682927640011,0.22714974677132693,0.0032127455502491743,14.672317197487045,0,0.028394116889580313,0
80,normal,11,3,80.03125911377924,0.28467439194681765,0.30606126433941877,24.83310418664647,0,0.0746964290522873,0
81,high_risk,0,15,41.80871274743714,-0.2138173308017869,0.7507799886745088,74.01678160528515,1,0.9169551821540628,1
82,medium_risk,10,8,72.67558079086501,0.2041050827469134,0.6551014037655944,39.82429252543433,0,0.26550085950155866,0
83,normal,16,2,96.6926364941672,0.002140919345475223,0.1520964665653561,10.774954541605206,0,0.019407363847535764,0
84,normal,18,3,84.15632514996186,0.6015485063797061,0.2425267789498128,14.098820396756725,0,0.02685403596778093,0
85,normal,10,0,79.57309996053283,0.1312154829316865,0.23660381285399304,21.155782202676686,0,0.05292904468520252,0
86,normal,12,1,87.82673557158596,0.81401673551993,0.3107441307593126,19.037811401826534,0,0.0432634929931488,0
87,medium_risk,5,5,74.16047567995824,-0.2966257367466494,0.6448336343360925,45.99843831291823,0,0.4012748192556013,0
88,medium_risk,9,9,63.883053932370984,-0.3956354907588849,0.6902419874356448,51.0673986898252,0,0.526659660037423,0
89,high_risk,3,13,62.159409615609874,-0.45831317596627164,0.8585606946663198,67.79658898891974,0,0.855654741723031,1
90,normal,17,3,76.28015872975823,0.7455030853527727,0.20213281333435212,16.711952517575725,0,0.03459612858320223,0
91,normal,17,0,99.23122847056271,0.6086842206035009,0.15976066349645343,6.338602834806123,0,0.012540900727071145,0
92,medium_risk,5,4,67.90810021059416,0.1542365447835352,0.5271363842206884,40.01335404399512,0,0.26920405881013887,0
93,medium_risk,7,4,63.53513734846921,0.1919951784236278,0.5251599305427159,38.57694795435677,0,0.24189737410697645,0
94,normal,10,3,82.38151575214934,0.1935433732395726,0.2215361168914945,24.227662815335083,0,0.07061806964466419,0
95,medium_risk,8,4,63.14547068152786,0.01420153116763756,0.5145193463188745,37.264755857734485,0,0.218654527483663,0
96,normal,16,2,90.02564693721725,0.3273766801153992,0.3123779275801949,14.84592384606528,0,0.028877002464858508,0
97,normal,15,4,83.09023673585178,0.8386571544924571,0.041430626441206014,16.43223354598848,0,0.03367395378547191,0
98,normal,14,3,78.81876079169041,0.08292715250972604,0.2567101617764045,20.645962228723466,0,0.05043092122246818,0
99,normal,20,4,97.69726501032082,0.3631891960908492,0.11486090537505148,7.6319306613789,0,0.01424773766741962,0
100,normal,16,1,86.39865464421653,0.34442804621718826,0.27749651947933146,13.896117464469171,0,0.02632936447642557,0
101,normal,15,2,96.32459922575342,0.9728566047103429,0.10666247685300179,11.43545401302334,0,0.020705063045826942,0
102,medium_risk,7,9,67.8851647099149,0.04166557756088651,0.49039267613968807,43.6345989646166,0,0.3460290719280518,0
103,normal,18,1,90.00454860785814,0.28406046207971525,0.3522193369355828,11.615486235402543,0,0.02107327018273349,0
104,normal,19,1,86.47897825939779,0.2517884533468844,0.14812807018020888,8.18550982118702,0,0.015046500119229395,0
105,high_risk,0,15,50.61577899475727,-0.5390279477443511,0.6081968187511898,74.55442674874381,1,0.9209585531646255,1
106,normal,17,2,84.22206303889723,0.4239561794632619,0.1442131671406591,12.524348414052247,0,0.0230320941977729,0
107,normal,16,2,88.10094174668967,0.572099816971625,0.34120542359517025,15.7595125839218,0,0.03155227715150153,0
108,medium_risk,5,5,64.16721578149715,-0.13058370688297677,0.664138538523462,46.295696402388955,0,0.4084370355710113,0
109,normal,15,3,87.46825912729828,0.9585653346436968,0.29388320222947906,17.791183251617614,0,0.03838742625566893,0
110,normal,10,2,81.3083501103307,0.41469811830512815,0.03293686523868868,20.333632117664322,0,0.0489560747188408,0
111,normal,10,2,77.59325411356235,0.8359095822059548,0.32582151480799876,25.65567586039606,0,0.08058445589858214,0
112,normal,19,1,81.16194773941841,0.009005664264475244,0.09418856680435087,8.705674900543997,0,0.015837156630822597,0
113,high_risk,4,9,55.304155518078645,-0.8334544114061987,0.8114519350146477,67.84755631679305,0,0.8562830973184115,1
114,medium_risk,9,8,65.9608339669383,-0.47194804078502506,0.31490155224567845,44.729202070392645,0,0.371198237108291,0
115,medium_risk,7,8,74.78249334273093,-0.24559223614856146,0.6185200743870654,46.18272798901833,0,0.4057103847987004,0
116,high_risk,4,15,62.04281678663243,-0.3604379019660394,0.6268790283009494,64.29904975734672,0,0.8068865094538519,1
117,medium_risk,11,9,76.15863689125439,-0.3662940661491298,0.5793921871259549,43.395634576312666,0,0.34064155517972083,0
118,normal,16,0,87.35314352853176,0.6202788171008429,0.21768000084545114,11.426914130548825,0,0.020687754355484464,0
119,high_risk,3,14,54.977967120502704,-0.007873528647723838,0.635845489598129,60.82796016022878,0,0.7470227386490501,1
120,normal,14,1,96.61889739009624,0.44545868837093394,0.285628470456934,13.963036042663285,0,0.02650146267072896,0
121,medium_risk,10,7,60.86255576437657,-0.040839661605393096,0.6413922666105958,41.85117331547902,0,0.3068510057620747,0
122,high_risk,1,10,47.55959015281067,-0.20429331490516245,0.7343146334011345,64.2725550197251,0,0.8064733309675809,1
123,normal,18,2,98.98931469072664,0.5921232363510185,0.3278071674840285,10.33644550624543,0,0.01859020182112863,0
124,normal,20,3,79.27150498466162,0.3111206807596474,0.12827971401652913,11.106319464082532,0,0.020048120610136774,0
125,normal,14,0,82.41253927559848,0.15928303734945848,0.17415575845120537,14.509201557868462,0,0.02794756033595989,0
126,normal,13,2,89.39298263328011,0.583386232327748,0.2999947937519901,18.56834291462649,0,0.041361414499316,0
127,medium_risk,8,9,62.09645281881531,0.18663306844248495,0.42390583327407483,42.8344742944073,0,0.3281525816457857,0
128,high_risk,1,10,40.22079608556836,-0.8096167289390281,0.9763784773082618,78.8180624056506,1,0.946939691299539,1
129,normal,15,4,99.9306801157283,0.5248167503647412,0.2175745649161073,14.864281778142868,0,0.02892852838576426,0
130,normal,15,1,83.58551540326684,0.45985108090043214,0.07679678009231604,12.838906183901363,0,0.023750621137473872,0
131,normal,13,4,81.78861921671098,0.44925989193083915,0.26112534672569726,22.553058730041045,0,0.06038700631979832,0
132,normal,15,3,79.59320850853594,0.378847464850555,0.3577532305487423,20.71799633109715,0,0.050776994802014155,0
133,normal,11,0,91.94671540144364,0.4771600464115815,0.06441848598427202,14.229598439403171,0,0.0271979198285016,0
134,normal,14,2,95.06689531315718,0.13952678055966927,0.31070730854002915,16.060552466477812,0,0.03248524298329501,0
135,high_risk,2,11,50.22859469794056,-0.7459788509044373,0.943891513400893,74.95757345676148,1,0.923843858411579,1
136,normal,20,3,79.59683101802477,0.6801428429116769,0.022681860548018663,9.441020153714087,0,0.017025047708790885,0
137,normal,17,4,80.26579305685752,0.9488458384670612,0.1342163768746142,16.03013072223817,0,0.03238976345774489,0
138,medium_risk,6,9,78.46769335981448,-0.1661216637566869,0.6851449336742969,47.65207562151114,0,0.44157006884973005,0
139,normal,15,4,97.27142411319096,0.2564055930082839,0.3721910367854673,17.848342856817602,0,0.038598981886725295,0
140,high_risk,4,10,49.93018260767243,-0.7878196174331267,0.9644941661790772,72.13549443559829,1,0.901459673950402,1
141,high_risk,1,15,52.439378603853385,-0.9935049840007435,0.6439131814681618,80.20142783107023,1,0.953475859703282,1
142,normal,17,3,99.05728854181467,0.6536029525352265,0.3352636805604347,13.014633072952856,0,0.024161498855842657,0
143,normal,15,3,88.11721030233693,0.5550826014376511,0.2969830256854226,17.67544280969711,0,0.03796245916158545,0
144,normal,14,4,92.06232584342872,0.847569048102495,0.27744705511315154,18.979457699173427,0,0.04302259944859079,0
145,normal,15,2,92.93158813394818,0.7646187340136184,0.06716127864083554,11.691188812792154,0,0.021230005961321005,0
146,normal,11,4,87.12638327389914,0.25629316229460763,0.21141594414251516,22.972976676996275,0,0.06281408580327463,0
147,medium_risk,10,4,73.75004185608832,-0.12376921863745927,0.4835227817076142,33.50520287448735,0,0.16117928031037496,0
148,normal,20,4,84.81112121356426,0.3622954325895683,0.12744174851306175,11.042179257638193,0,0.01992249667370866,0
149,normal,18,3,84.55911494791778,0.9345580725432818,0.1728468702463578,12.952924316715922,0,0.024016430104672044,0
150,normal,19,1,93.26592303157193,0.8325283487923821,0.28592427685251104,8.555716728228019,0,0.015605115770218553,0
151,high_risk,0,11,52.811867602987924,-0.2878819436658647,0.7690747742032641,67.31805053395664,0,0.8496431607753191,1
152,normal,16,1,81.13225234109107,0.7045860321333502,0.039677812045151445,11.645437428737837,0,0.021135145771681064,0
153,normal,18,2,93.19273796018095,0.0735504789762792,0.08909932975167544,8.20497212289656,0,0.015075370690564967,0
154,normal,17,3,96.87586328113146,0.6141627026161989,0.07527999267194492,9.660234069796312,0,0.017395817149699212,0
155,high_risk,5,15,40.37172435863799,-0.647122649495666,0.657224272881883,73.22227274600374,1,0.910701238409725,1
156,normal,10,0,77.60031135712701,0.3877066631310875,0.09043967745067688,19.4565173224784,0,0.04503011715170025,0
157,medium_risk,9,4,66.17132995177835,0.2935147865141161,0.3154466422449003,32.27220047906225,0,0.1451969553084543,0
158,medium_risk,6,4,64.49277552858219,0.1488848321601276,0.6514068836256063,41.48124270557188,0,0.29903952855819427,0
159,normal,17,3,75.8115035440569,0.7445568571045793,0.053340802701445394,14.597236154507456,0,0.028187715934227548,0
160,medium_risk,8,4,60.44733068988859,-0.4601536979332625,0.40547018343819563,43.20585888143306,0,0.3363920793008333,0
161,normal,14,2,90.6615963813514,0.5380795428740542,0.26487435428473344,16.47438288559982,0,0.03381137772295646,0
162,medium_risk,6,9,66.3349436651487,0.09980230295763048,0.3545008056225527,43.233776168051115,0,0.3370155680978469,0
163,medium_risk,5,4,64.85154405795873,-0.21748976537505882,0.6800722843272167,46.333878064377785,0,0.4093598879793266,0
164,normal,13,1,91.96939958801073,0.23108892213456855,0.2036013781930473,15.14500410922636,0,0.029727639242855618,0
165,normal,19,1,92.34394800872688,0.39462906990603197,0.14898757556484332,6.732159964624264,0,0.01303773446027885,0
166,medium_risk,5,9,79.6181311658026,-0.05773571512608039,0.31000606075634163,41.36159384678568,0,0.29653755609746657,0
167,normal,11,3,78.63291140841565,0.7985409152820871,0.34262727859595965,25.731181326835483,0,0.08114565498848865,0
168,normal,17,2,78.62776838704013,0.49207818653564606,0.15757770587623388,14.123390158050142,0,0.02691831856793328,0
169,normal,20,3,76.111929720079,0.7521228382486274,0.03165171578987347,10.44679330682835,0,0.018792600175122777,0
170,normal,17,2,75.46143063849861,0.8318880637567295,0.06987985208951253,13.599506788384701,0,0.025579558941201914,0
171,medium_risk,9,3,65.22985807455238,0.07811776164885476,0.4285404400758885,32.87064208250023,0,0.15278331770353754,0
172,normal,13,4,82.12178017088691,0.75247309093576,0.012242198534761696,18.736521268633034,0,0.04203342011644702,0
173,normal,12,4,76.12648954799313,0.18603406137127865,0.3738147926564813,26.908932836182274,0,0.09037154980054043,0
174,normal,18,4,81.30500126542282,0.260517445435969,0.25831614311802914,16.38182516374807,0,0.03351030983591154,0
175,medium_risk,9,3,78.96618760860733,-0.3201496803918523,0.6998542501701774,38.308512056278616,0,0.23700887815311922,0
176,normal,15,4,85.84242332767398,0.20227318174203035,0.0855735131204189,16.40633019822112,0,0.033589765984534406,0
177,medium_risk,10,9,66.01915431117345,0.09913411238281566,0.6176650835350438,42.260187675232295,0,0.3156185156476646,0
178,normal,19,1,87.56006983700317,0.9169787490185026,0.28270611274465246,9.933907565252328,0,0.017869843972440725,0
179,high_risk,0,12,42.12609053265178,-0.7800088731030693,0.603525933317789,76.22149946314994,1,0.9322735792946955,1
180,normal,14,1,83.61095721071275,0.7866525160763468,0.1355744879748105,14.964211350277305,0,0.029210572575384265,0
181,normal,14,2,91.79165143023675,0.19618060693797867,0.26858321252014455,16.247501996909648,0,0.03307798788498737,0
182,normal,15,3,94.0911758130805,0.0969513926267147,0.14048680785539522,13.834508164560805,0,0.026171882151338616,0
183,high_risk,5,13,56.44709838341329,-0.9360886790508589,0.66639778427005,71.00885568729363,1,0.8909892216044186,1
184,high_risk,5,9,54.898170302918345,-0.35563429950743264,0.9030039291274023,60.905030853792944,0,0.7484764440260417,1
185,normal,12,2,95.83023642275656,0.705619804180144,0.2309366900785481,17.17315791215575,0,0.03617002355828105,0
186,medium_risk,7,9,74.00612707767614,-0.33864002989517966,0.47189815243026667,46.90654096546266,0,0.42327440443918213,0
187,medium_risk,6,6,61.10435253500811,0.26371001068804467,0.35143090431875135,40.495375431029245,0,0.2787918276702915,0
188,normal,19,0,75.64080624711056,0.9247474758643617,0.3407347235275733,12.45081929113596,0,0.022867220753774543,0
189,normal,14,2,80.72355840348614,0.12162289068009424,0.14535699177285064,17.166131942387892,0,0.03614553777661949,0
190,normal,14,1,87.66728002515747,0.966409296123429,0.22998139729185657,15.366234286421815,0,0.030372435564015667,0
191,normal,15,4,94.29911085874708,0.03842564563905859,0.16067622742464574,15.418699030016251,0,0.030527325251073024,0
192,high_risk,1,7,47.289419239394135,-0.8711869262370119,0.9421257857451754,73.4606692032176,1,0.9126210972961128,1
193,high_risk,1,8,63.44568017480958,-0.9463716096285508,0.8003877207435474,69.75663657854574,0,0.8782181459423012,1
194,medium_risk,5,8,72.51716794140235,0.1348729577618588,0.41223608638974757,42.47091597716229,0,0.3201879050511818,0
195,normal,20,4,92.71821449762248,0.13443108283573402,0.32562676238050675,12.038181144635313,0,0.02196313740685375,0
196,normal,15,1,86.50843079006839,0.11601738712300314,0.26916712971479057,14.993732581538094,0,0.029294403310313938,0
197,medium_risk,6,6,76.33535146259166,-0.3429702398855391,0.38202203736753426,42.291046293148185,0,0.31628545143818654,0
198,high_risk,5,14,49.21551631245722,-0.9341578354913453,0.8488667696694431,76.85815666596419,1,0.9361844523077582,1
199,high_risk,0,13,47.02208182668999,-0.08977829858968789,0.7216440029371347,67.74914739956318,0,0.855067802822935,1
200,medium_risk,7,7,70.87524911837312,-0.41981449745897115,0.6728646876854529,49.25470883090641,0,0.4813763405396171,0
201,medium_risk,7,4,61.615584277486874,-0.19016706105973602,0.5400810188370322,42.13315846241314,0,0.31288108895983885,0
202,normal,17,2,92.36354935093185,0.05548394206791063,0.11381624410882246,10.03302299056604,0,0.018044630438074187,0
203,normal,11,4,76.99734219478403,0.8554859546959576,0.036758436830842504,22.885374337099964,0,0.062300354973015094,0
204,high_risk,5,9,49.01971002696817,-0.3877909367427842,0.6611548462591993,59.22925923828771,0,0.7156379075471543,1
205,medium_risk,5,4,64.3187640804027,-0.39771694567304355,0.4249623590718527,45.34383188440611,0,0.38565420881651513,0
206,normal,17,0,88.45485929211007,0.7921691362279645,0.19790289583432175,9.604828614487307,0,0.017301364280145455,0
207,normal,13,4,79.0093558791668,0.6475855888018073,0.3717702980106057,24.907548833700716,0,0.075212599062117,0
208,medium_risk,9,5,63.60036090101614,-0.1531151732723719,0.6227597391678756,41.154700128016344,0,0.2922399345343566,0
209,normal,18,1,90.49915728657085,0.5356147818743319,0.024088145778094507,6.569866198362037,0,0.012830540885755066,0
210,normal,11,3,81.87270843705602,0.7167977166993706,0.23796640836754862,23.351319016249224,0,0.06507851439796722,0
211,normal,11,3,87.02546949501155,0.4144479350354795,0.042685543997507486,19.133915786209723,0,0.043663036682036936,0
212,medium_risk,11,4,76.10022598163448,-0.3159312732639985,0.40239230353719885,33.333130489942675,0,0.15886639430927585,0
213,medium_risk,8,9,65.93434903158082,-0.03230239286931713,0.46833735535466725,43.02600896546456,0,0.33238913211350296,0
214,normal,16,1,97.61063355792875,0.19810419424108738,0.010322867276492433,7.085517952998531,0,0.013500338745399855,0
215,medium_risk,9,4,64.8560299965255,-0.24098481946562705,0.6863977978229849,41.780065093531135,0,0.30534066108734303,0
216,normal,20,0,98.72926262769076,0.8257584576169683,0.14065909364556176,2.4275707477607362,0,0.008516110934576743,0
217,normal,19,2,99.99183013105231,0.17152269378718699,0.30861858292495103,8.547987877777857,0,0.015593247466165541,0
218,medium_risk,5,6,61.61693603286508,0.19994665948051915,0.6435005036763567,45.998273546929084,0,0.40127086070414114,0
219,medium_risk,7,7,74.04792285080853,-0.05434725385286626,0.6411824454694994,42.504298110466685,0,0.3209149617116021,0
220,medium_risk,6,7,70.4734479999797,-0.11170210303635963,0.44156233050274346,42.51393783642495,0,0.32112507511699695,0
221,medium_risk,10,8,63.31755849325071,-0.3803930883834431,0.5307638141291005,46.00463058104214,0,0.4014235996553625,0
222,normal,16,3,79.86548135811412,0.3907174422546241,0.3786255371914975,19.71301271834393,0,0.04614607079783378,0
223,normal,12,0,91.70901755293485,0.7401493936975908,0.17925147978606382,14.761517808557242,0,0.028641240512788324,0
224,normal,20,3,82.92409134245004,0.7042842698792755,0.1011235645193262,9.785830632177381,0,0.017611808256380493,0
225,normal,18,4,96.9674395956519,0.35688866228040117,0.11995429602232198,10.390787874755189,0,0.01868960714168788,0
226,normal,17,3,78.26816291418187,0.5713639696691571,0.101491679782847,14.70533446819724,0,0.028485346548272047,0
227,high_risk,5,11,41.75593264673703,-0.3110442098288302,0.6699784054764119,62.69302273456103,0,0.7806232852379751,1
228,normal,18,0,95.8923146798173,0.7550806621216796,0.30117715507345494,8.044578656147497,0,0.014839059866792681,0
229,high_risk,4,9,62.268639796243036,-0.4118948017580021,0.9670071874198283,62.11636988860669,0,0.7705884671947563,1
230,medium_risk,5,4,70.11931126040005,-0.32211758463174844,0.517914661612082,44.153989211890774,0,0.35787457407829576,0
231,medium_risk,6,5,77.39380402519092,0.04071351096663478,0.6974541793971767,40.280028351326585,0,0.2744826039164531,0
232,normal,20,3,81.01681874613217,0.8771586042661392,0.1581016399075671,11.117319912080465,0,0.02006974371723973,0
233,normal,16,1,96.51629718469042,0.5218232249499523,0.07739033976574726,8.365114133646937,0,0.015315007029780552,0
234,normal,19,4,98.82540440101107,0.7027828771659749,0.01680230696752476,7.129016837593438,0,0.013558393671563189,0
235,normal,13,0,87.11182022582982,0.46032698477783285,0.22658664239185372,15.37084457942035,0,0.030386015794220893,0
236,medium_risk,5,9,69.38332097134797,0.16490177337419665,0.30619298365500613,42.9970645119881,0,0.3317471474972396,0
237,normal,10,2,85.39278272874621,0.7283155104937347,0.3195087316458514,23.611101959167886,0,0.06667709123429043,0
238,normal,15,3,98.10369872841747,0.7753157538803761,0.22977139320125783,14.1706462159145,0,0.02704237688907228,0
239,medium_risk,8,9,62.44677151924282,0.2539222918055922,0.48445671115227995,43.655157787473485,0,0.3464944507520724,0
240,normal,18,3,87.25895087912969,0.7727441445464122,0.0673541193212218,10.695574070035907,0,0.019256872021608258,0
241,high_risk,0,8,58.736169698346636,-0.46065179515912025,0.9463369154998327,67.08745490196429,0,0.8466734977441569,1
